NOC Major Group,NOC Minor Group,NOC Title,Economic region code,Economic region name,Minimum wage,Median wage,Maximum wage
76,7622,Railway and motor transport labourers,3515,Kingston--Pembroke,14.35,18.0,31.0
76,7622,Railway and motor transport labourers,3520,Muskoka--Kawarthas,,,
76,7622,Railway and motor transport labourers,3530,Toronto,14.35,17.0,25.45
76,7622,Railway and motor transport labourers,3540,Kitchener--Waterloo--Barrie,14.5,18.0,28.0
76,7622,Railway and motor transport labourers,3550,Hamilton--Niagara Peninsula,14.35,18.76,27.98
76,7622,Railway and motor transport labourers,3560,London,14.5,16.5,23.0
76,7622,Railway and motor transport labourers,3570,Windsor--Sarnia,,,
76,7622,Railway and motor transport labourers,3580,Stratford--Bruce Peninsula,,,
76,7622,Railway and motor transport labourers,3590,Northeast,15.0,23.6,31.84
76,7622,Railway and motor transport labourers,3595,Northwest,15.75,24.0,33.69
82,8211,"Supervisors, logging and forestry",3510,Ottawa,,,
82,8211,"Supervisors, logging and forestry",3515,Kingston--Pembroke,,,
82,8211,"Supervisors, logging and forestry",3520,Muskoka--Kawarthas,,,
82,8211,"Supervisors, logging and forestry",3530,Toronto,23.0,27.24,39.0
82,8211,"Supervisors, logging and forestry",3540,Kitchener--Waterloo--Barrie,,,
82,8211,"Supervisors, logging and forestry",3550,Hamilton--Niagara Peninsula,,,
82,8211,"Supervisors, logging and forestry",3560,London,,,
82,8211,"Supervisors, logging and forestry",3570,Windsor--Sarnia,,,
82,8211,"Supervisors, logging and forestry",3580,Stratford--Bruce Peninsula,,,
82,8211,"Supervisors, logging and forestry",3590,Northeast,,,
82,8211,"Supervisors, logging and forestry",3595,Northwest,23.0,27.24,39.0
82,8221,"Supervisors, mining and quarrying",3510,Ottawa,,,
82,8221,"Supervisors, mining and quarrying",3515,Kingston--Pembroke,,,
82,8221,"Supervisors, mining and quarrying",3520,Muskoka--Kawarthas,,,
82,8221,"Supervisors, mining and quarrying",3530,Toronto,,,
82,8221,"Supervisors, mining and quarrying",3540,Kitchener--Waterloo--Barrie,,,
82,8221,"Supervisors, mining and quarrying",3550,Hamilton--Niagara Peninsula,,,
82,8221,"Supervisors, mining and quarrying",3560,London,,,
82,8221,"Supervisors, mining and quarrying",3570,Windsor--Sarnia,,,
82,8221,"Supervisors, mining and quarrying",3580,Stratford--Bruce Peninsula,,,
82,8221,"Supervisors, mining and quarrying",3590,Northeast,22.5,38.94,55.0
82,8221,"Supervisors, mining and quarrying",3595,Northwest,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3510,Ottawa,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3515,Kingston--Pembroke,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3520,Muskoka--Kawarthas,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3530,Toronto,19.0,34.34,46.0
82,8222,"Contractors and supervisors, oil and gas drilling and services",3540,Kitchener--Waterloo--Barrie,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3550,Hamilton--Niagara Peninsula,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3560,London,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3570,Windsor--Sarnia,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3580,Stratford--Bruce Peninsula,,,
82,8222,"Contractors and supervisors, oil and gas drilling and services",3590,Northeast,19.0,32.0,46.0
82,8222,"Contractors and supervisors, oil and gas drilling and services",3595,Northwest,,,
82,8231,Underground production and development miners,3510,Ottawa,,,
82,8231,Underground production and development miners,3515,Kingston--Pembroke,,,
82,8231,Underground production and development miners,3520,Muskoka--Kawarthas,,,
82,8231,Underground production and development miners,3530,Toronto,,,
82,8231,Underground production and development miners,3540,Kitchener--Waterloo--Barrie,,,
82,8231,Underground production and development miners,3550,Hamilton--Niagara Peninsula,,,
82,8231,Underground production and development miners,3560,London,,,
82,8231,Underground production and development miners,3570,Windsor--Sarnia,,,
82,8231,Underground production and development miners,3580,Stratford--Bruce Peninsula,22.0,32.0,45.0
82,8231,Underground production and development miners,3590,Northeast,23.5,34.0,46.68
82,8231,Underground production and development miners,3595,Northwest,22.0,32.0,45.0
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3510,Ottawa,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3515,Kingston--Pembroke,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3520,Muskoka--Kawarthas,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3530,Toronto,19.99,26.0,35.0
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3540,Kitchener--Waterloo--Barrie,19.99,26.0,35.0
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3550,Hamilton--Niagara Peninsula,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3560,London,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3570,Windsor--Sarnia,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3580,Stratford--Bruce Peninsula,,,
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3590,Northeast,19.99,26.0,35.0
82,8232,"Oil and gas well drillers, servicers, testers and related workers",3595,Northwest,,,
82,8241,Logging machinery operators,3510,Ottawa,,,
82,8241,Logging machinery operators,3515,Kingston--Pembroke,,,
82,8241,Logging machinery operators,3520,Muskoka--Kawarthas,,,
82,8241,Logging machinery operators,3530,Toronto,,,
82,8241,Logging machinery operators,3540,Kitchener--Waterloo--Barrie,,,
82,8241,Logging machinery operators,3550,Hamilton--Niagara Peninsula,,,
82,8241,Logging machinery operators,3560,London,,,
82,8241,Logging machinery operators,3570,Windsor--Sarnia,,,
82,8241,Logging machinery operators,3580,Stratford--Bruce Peninsula,,,
82,8241,Logging machinery operators,3590,Northeast,18.0,25.0,29.06
82,8241,Logging machinery operators,3595,Northwest,23.0,30.0,33.0
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3510,Ottawa,14.35,20.11,34.89
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3515,Kingston--Pembroke,14.35,20.11,34.89
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3520,Muskoka--Kawarthas,,,
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3530,Toronto,,,
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3540,Kitchener--Waterloo--Barrie,14.35,20.11,34.89
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3550,Hamilton--Niagara Peninsula,14.35,20.11,34.89
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3560,London,14.35,20.11,34.89
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3570,Windsor--Sarnia,,,
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3580,Stratford--Bruce Peninsula,14.35,20.11,34.89
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3590,Northeast,,,
82,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",3595,Northwest,,,
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3510,Ottawa,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3515,Kingston--Pembroke,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3520,Muskoka--Kawarthas,,,
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3530,Toronto,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3540,Kitchener--Waterloo--Barrie,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3550,Hamilton--Niagara Peninsula,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3560,London,,,
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3570,Windsor--Sarnia,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3580,Stratford--Bruce Peninsula,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3590,Northeast,16.58,27.0,35.0
82,8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",3595,Northwest,,,
82,8261,Fishing masters and officers,3510,Ottawa,,,
82,8261,Fishing masters and officers,3515,Kingston--Pembroke,,,
82,8261,Fishing masters and officers,3520,Muskoka--Kawarthas,,,
82,8261,Fishing masters and officers,3530,Toronto,,,
82,8261,Fishing masters and officers,3540,Kitchener--Waterloo--Barrie,,,
82,8261,Fishing masters and officers,3550,Hamilton--Niagara Peninsula,,,
82,8261,Fishing masters and officers,3560,London,,,
82,8261,Fishing masters and officers,3570,Windsor--Sarnia,,,
82,8261,Fishing masters and officers,3580,Stratford--Bruce Peninsula,,,
82,8261,Fishing masters and officers,3590,Northeast,,,
82,8261,Fishing masters and officers,3595,Northwest,,,
82,8262,Fishermen/women,3510,Ottawa,,,
82,8262,Fishermen/women,3515,Kingston--Pembroke,,,
82,8262,Fishermen/women,3520,Muskoka--Kawarthas,,,
82,8262,Fishermen/women,3530,Toronto,,,
82,8262,Fishermen/women,3540,Kitchener--Waterloo--Barrie,,,
82,8262,Fishermen/women,3550,Hamilton--Niagara Peninsula,,,
82,8262,Fishermen/women,3560,London,,,
82,8262,Fishermen/women,3570,Windsor--Sarnia,,,
82,8262,Fishermen/women,3580,Stratford--Bruce Peninsula,,,
82,8262,Fishermen/women,3590,Northeast,,,
82,8262,Fishermen/women,3595,Northwest,,,
84,8411,Underground mine service and support workers,3510,Ottawa,,,
84,8411,Underground mine service and support workers,3515,Kingston--Pembroke,,,
84,8411,Underground mine service and support workers,3520,Muskoka--Kawarthas,,,
84,8411,Underground mine service and support workers,3530,Toronto,,,
84,8411,Underground mine service and support workers,3540,Kitchener--Waterloo--Barrie,,,
84,8411,Underground mine service and support workers,3550,Hamilton--Niagara Peninsula,,,
84,8411,Underground mine service and support workers,3560,London,,,
84,8411,Underground mine service and support workers,3570,Windsor--Sarnia,,,
84,8411,Underground mine service and support workers,3580,Stratford--Bruce Peninsula,,,
84,8411,Underground mine service and support workers,3590,Northeast,21.5,30.04,42.95
84,8411,Underground mine service and support workers,3595,Northwest,,,
84,8412,Oil and gas well drilling and related workers and services operators,3510,Ottawa,,,
84,8412,Oil and gas well drilling and related workers and services operators,3515,Kingston--Pembroke,,,
84,8412,Oil and gas well drilling and related workers and services operators,3520,Muskoka--Kawarthas,,,
84,8412,Oil and gas well drilling and related workers and services operators,3530,Toronto,,,
84,8412,Oil and gas well drilling and related workers and services operators,3540,Kitchener--Waterloo--Barrie,,,
84,8412,Oil and gas well drilling and related workers and services operators,3550,Hamilton--Niagara Peninsula,,,
84,8412,Oil and gas well drilling and related workers and services operators,3560,London,,,
84,8412,Oil and gas well drilling and related workers and services operators,3570,Windsor--Sarnia,,,
84,8412,Oil and gas well drilling and related workers and services operators,3580,Stratford--Bruce Peninsula,,,
84,8412,Oil and gas well drilling and related workers and services operators,3590,Northeast,,,
84,8412,Oil and gas well drilling and related workers and services operators,3595,Northwest,,,
84,8421,Chain saw and skidder operators,3510,Ottawa,,,
84,8421,Chain saw and skidder operators,3515,Kingston--Pembroke,18.0,22.0,28.5
84,8421,Chain saw and skidder operators,3520,Muskoka--Kawarthas,,,
84,8421,Chain saw and skidder operators,3530,Toronto,16.0,23.5,30.0
84,8421,Chain saw and skidder operators,3540,Kitchener--Waterloo--Barrie,,,
84,8421,Chain saw and skidder operators,3550,Hamilton--Niagara Peninsula,,,
84,8421,Chain saw and skidder operators,3560,London,,,
84,8421,Chain saw and skidder operators,3570,Windsor--Sarnia,,,
84,8421,Chain saw and skidder operators,3580,Stratford--Bruce Peninsula,,,
84,8421,Chain saw and skidder operators,3590,Northeast,18.0,23.0,30.0
84,8421,Chain saw and skidder operators,3595,Northwest,,,
84,8422,Silviculture and forestry workers,3510,Ottawa,,,
84,8422,Silviculture and forestry workers,3515,Kingston--Pembroke,,,
84,8422,Silviculture and forestry workers,3520,Muskoka--Kawarthas,,,
84,8422,Silviculture and forestry workers,3530,Toronto,14.35,21.35,29.75
84,8422,Silviculture and forestry workers,3540,Kitchener--Waterloo--Barrie,,,
84,8422,Silviculture and forestry workers,3550,Hamilton--Niagara Peninsula,,,
84,8422,Silviculture and forestry workers,3560,London,,,
84,8422,Silviculture and forestry workers,3570,Windsor--Sarnia,,,
84,8422,Silviculture and forestry workers,3580,Stratford--Bruce Peninsula,,,
84,8422,Silviculture and forestry workers,3590,Northeast,17.0,22.26,28.0
84,8422,Silviculture and forestry workers,3595,Northwest,19.0,22.0,28.12
84,8431,General farm workers,3510,Ottawa,14.35,17.0,26.0
84,8431,General farm workers,3515,Kingston--Pembroke,15.0,17.0,23.08
84,8431,General farm workers,3520,Muskoka--Kawarthas,14.35,17.0,25.0
84,8431,General farm workers,3530,Toronto,15.0,16.0,31.5
84,8431,General farm workers,3540,Kitchener--Waterloo--Barrie,14.35,16.0,24.0
84,8431,General farm workers,3550,Hamilton--Niagara Peninsula,14.35,17.0,23.56
84,8431,General farm workers,3560,London,14.35,17.0,25.0
84,8431,General farm workers,3570,Windsor--Sarnia,14.35,20.0,30.0
84,8431,General farm workers,3580,Stratford--Bruce Peninsula,14.35,17.05,24.76
84,8431,General farm workers,3590,Northeast,,,
84,8431,General farm workers,3595,Northwest,14.35,17.0,23.08
84,8432,Nursery and greenhouse workers,3510,Ottawa,,,
84,8432,Nursery and greenhouse workers,3515,Kingston--Pembroke,15.0,17.0,20.0
84,8432,Nursery and greenhouse workers,3520,Muskoka--Kawarthas,,,
84,8432,Nursery and greenhouse workers,3530,Toronto,14.35,18.0,42.74
84,8432,Nursery and greenhouse workers,3540,Kitchener--Waterloo--Barrie,,,
84,8432,Nursery and greenhouse workers,3550,Hamilton--Niagara Peninsula,14.35,16.5,28.0
84,8432,Nursery and greenhouse workers,3560,London,14.35,17.0,34.33
84,8432,Nursery and greenhouse workers,3570,Windsor--Sarnia,14.35,16.5,24.04
84,8432,Nursery and greenhouse workers,3580,Stratford--Bruce Peninsula,,,
84,8432,Nursery and greenhouse workers,3590,Northeast,,,
84,8432,Nursery and greenhouse workers,3595,Northwest,14.35,16.48,18.0
84,8441,Fishing vessel deckhands,3510,Ottawa,,,
84,8441,Fishing vessel deckhands,3515,Kingston--Pembroke,,,
84,8441,Fishing vessel deckhands,3520,Muskoka--Kawarthas,,,
84,8441,Fishing vessel deckhands,3530,Toronto,,,
84,8441,Fishing vessel deckhands,3540,Kitchener--Waterloo--Barrie,,,
84,8441,Fishing vessel deckhands,3550,Hamilton--Niagara Peninsula,,,
84,8441,Fishing vessel deckhands,3560,London,,,
84,8441,Fishing vessel deckhands,3570,Windsor--Sarnia,,,
84,8441,Fishing vessel deckhands,3580,Stratford--Bruce Peninsula,,,
84,8441,Fishing vessel deckhands,3590,Northeast,,,
84,8441,Fishing vessel deckhands,3595,Northwest,,,
84,8442,Trappers and hunters,3510,Ottawa,,,
84,8442,Trappers and hunters,3515,Kingston--Pembroke,,,
84,8442,Trappers and hunters,3520,Muskoka--Kawarthas,,,
84,8442,Trappers and hunters,3530,Toronto,,,
84,8442,Trappers and hunters,3540,Kitchener--Waterloo--Barrie,,,
84,8442,Trappers and hunters,3550,Hamilton--Niagara Peninsula,,,
84,8442,Trappers and hunters,3560,London,,,
84,8442,Trappers and hunters,3570,Windsor--Sarnia,,,
84,8442,Trappers and hunters,3580,Stratford--Bruce Peninsula,,,
84,8442,Trappers and hunters,3590,Northeast,,,
84,8442,Trappers and hunters,3595,Northwest,,,
86,8611,Harvesting labourers,3510,Ottawa,,,
86,8611,Harvesting labourers,3515,Kingston--Pembroke,14.35,14.35,19.0
86,8611,Harvesting labourers,3520,Muskoka--Kawarthas,,,
86,8611,Harvesting labourers,3530,Toronto,14.35,14.35,19.0
86,8611,Harvesting labourers,3540,Kitchener--Waterloo--Barrie,14.35,15.0,19.5
86,8611,Harvesting labourers,3550,Hamilton--Niagara Peninsula,14.35,14.35,15.0
86,8611,Harvesting labourers,3560,London,,,
86,8611,Harvesting labourers,3570,Windsor--Sarnia,14.35,14.35,19.0
86,8611,Harvesting labourers,3580,Stratford--Bruce Peninsula,,,
86,8611,Harvesting labourers,3590,Northeast,,,
