X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-82.423388815,42.2607163930001,6847,172386891,S0445,Retirement Home, ,Hudson Manor, , , ,36 Lawson Street, , ,Tilbury,N0P2L0,20220428140112,20220426154729
-79.70808485,44.341751489,6859,172387082,N0121,Retirement Home, ,Roberta Place Retirement Lodge, , , ,489 Essa Road, , ,Barrie,L4N9E4,20220428140000,20220426154754
-81.268512323,43.016186384,6879,172387305,S0376,Retirement Home, ,Windermere on the Mount, , , ,1486 Richmond Street, , ,London,N6G2M3,20220428140054,20220426154824
-81.312956035,42.990250577,6893,172387000,S0443,Retirement Home, ,Oakcrossing Retirement Living, , , ,1238 Oakcrossing Road, , ,London,N6H0K2,20220428135944,20220426154743
-77.675241797,45.4873229790001,6931,172386671,N0530,Retirement Home, ,Champlain Gardens, , , ,9 Stafford Street, , ,Barry's Bay,K0J1B0,20220428140053,20220426154659
-89.20753056,48.4650738710001,6954,172386754,N0077,Retirement Home, ,Chartwell Thunder Bay Retirement Residence, , , ,770 Arundel Street, , ,Thunder Bay,P7A8C8,20220428140036,20220426154711
-82.719859409,42.293913085,6987,172387104,S0157,Retirement Home, ,Seasons Belle River, , , ,1700 County Road,Unit 22, ,Belle River,N0R1A0,20220428140019,20220426154757
-79.7481200619999,43.2175441910001,6988,172386561,S0403,Retirement Home, ,Amica Stoney Creek, , , ,135 King Street East, , ,Hamilton,L8G1J8,20220428140036,20220426154645
-79.250749349,43.741661207,7007,172387271,T0292,Retirement Home, ,Villa Karuna Home For Seniors, , , ,602 Brimley Road, , ,Toronto,M1J1B5,20220428135929,20220426154820
-79.249608069,43.9720807470001,7016,172387148,T0062,Retirement Home, ,Stouffville Creek Retirement Residence, , , ,40 Freel Lane, , ,Whitchurch-Stouffville,L4A8B9,20220428140019,20220426154803
-79.413918381,44.6197585510001,7017,172386608,N0026,Retirement Home, ,Birchmere Retirement Residence, , , ,234 Bay Street, , ,Orillia,L3V3W8,20220428140036,20220426154651
-79.082685205,43.846230033,7047,172387007,T0299,Retirement Home, ,Orchard Villa, , , ,1955 Valley Farm Road, , ,Pickering,L1V3R6,20220428135944,20220426154744
-81.3823434939999,44.4470760250001,7070,172386916,S0412,Retirement Home, ,Kingsway Arms at Elgin Lodge, , , ,551 Mary Street, , ,Port Elgin,N0H2C2,20220428140019,20220426154732
-80.386476763,43.20752336,7076,172387168,S0175,Retirement Home, ,Telfer Place, , , ,245 Grand River Street North, , ,Brant,N3L3V8,20220428135914,20220426154806
-79.29492447,43.812572517,7085,172386637,T0410,Retirement Home, ,Carefirst Transitional Care Centre, , , ,300 Silver Star Boulevard, , ,Toronto,M1V5P1,20220428135944,20220426154655
-75.844001067,45.1934284100001,7091,172387066,N0163,Retirement Home, ,Richmond Care Home, , , ,27 Nixon Farm Drive, , ,Ottawa,K0A2Z0,20220428135929,20220426154752
-79.218449589,43.159569505,7124,172387250,S0471,Retirement Home, ,Tufford Manor, , , ,312 Queenston Street, , ,St. Catharines,L2P2X4,20220428140054,20220426154817
-75.6786768329999,45.4389904590001,7135,172387185,N0379,Retirement Home, ,The Edinburgh, , , ,10 Vaughan Street, , ,Ottawa,K1M2H6,20220428140112,20220426154808
-79.123188351,43.0689034930001,7154,172386673,S0502,Retirement Home, ,Chapel Heights, , , ,7373 Niagara Square Drive, , ,Niagara Falls,L2H1J2,20220428140000,20220426154700
-76.6887971949999,44.597112871,7160,172386788,N0372,Retirement Home, ,Country View Care, , , ,9504 Highway 38, , ,Godfrey,K0H1T0,20220428135914,20220426154715
-79.4389879999999,43.63690588,7173,172386807,T0409,Retirement Home, ,Dowling Rest Home, , , ,124 Dowling Avenue, , ,Toronto,M6K3A6,20220428140054,20220426154718
-79.5931442409999,43.545201456,7191,172387214,T0607,Retirement Home, ,The Shores of Port Credit, , , ,280 Lakeshore Road, , ,Mississauga,L5H0A5,20220428135944,20220426154812
